date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-03-31 23:08:22,BarackObama,,47,145,268,Don't have time to volunteer? You can still do your part. Chip in now: http://ofa.bo/sTH,,,,450771616545255424,https://twitter.com/BarackObama/status/450771616545255424
2014-03-31 21:54:20,BarackObama,,51,113,199,Right now @OFA is looking for new members for the team that will make 2014 a year to remember. Are you in? http://ofa.bo/dRC,,@OFA,,450752981852762112,https://twitter.com/BarackObama/status/450752981852762112
2014-03-31 20:45:23,BarackObama,,54,146,262,Some of the most important grassroots organizing in the country is happening right now. Do your part: http://ofa.bo/cR2,,,,450735633133502464,https://twitter.com/BarackObama/status/450735633133502464
2014-03-31 20:02:01,BarackObama,,210,858,1566,Play ball.pic.twitter.com/ve8uzW5Z4M,,,,450724718195126272,https://twitter.com/BarackObama/status/450724718195126272
2014-03-31 19:42:05,BarackObama,,100,116,209,Make your mark on issues you care about. Chip in: http://ofa.bo/rSK,,,,450719701400702976,https://twitter.com/BarackObama/status/450719701400702976
2014-03-31 19:13:56,BarackObama,,136,345,403,Fight back against the other side's scare tactics: http://ofa.bo/rSJ pic.twitter.com/6mjBmGkJHC,,,,450712616734703616,https://twitter.com/BarackObama/status/450712616734703616
2014-03-31 18:43:26,BarackObama,,61,124,236,Do your part to help keep the momentum going on issues you care about: http://ofa.bo/jRM,,,,450704942693888000,https://twitter.com/BarackObama/status/450704942693888000
2014-03-31 18:25:22,BarackObama,,106,387,321,You still have a chance to #BeatTheBuzzer: Enroll now before it's too late. http://ofa.bo/sSx pic.twitter.com/yUyWuQIZdS,,,#BeatTheBuzzer,450700395958906880,https://twitter.com/BarackObama/status/450700395958906880
2014-03-31 16:57:46,BarackObama,,53,184,203,There's still time to #BeatTheBuzzer: Check out your options and #GetCoveredNow. http://ofa.bo/iSL,,,#BeatTheBuzzer #GetCoveredNow,450678350076342272,https://twitter.com/BarackObama/status/450678350076342272
2014-03-31 16:23:55,BarackObama,,68,652,238,Retweet so people know there's still time to #BeatTheBuzzer and get covered before today's deadline. http://ofa.bo/aRi,,,#BeatTheBuzzer,450669831923445760,https://twitter.com/BarackObama/status/450669831923445760
2014-03-31 16:07:30,BarackObama,,34,193,212,DEADLINE: You can #BeatTheBuzzer by getting insurance right now. http://ofa.bo/rS7 #GetCoveredNow,,,#BeatTheBuzzer #GetCoveredNow,450665701842628609,https://twitter.com/BarackObama/status/450665701842628609
2014-03-31 15:25:24,BarackObama,,74,353,232,TODAY: Your last chance to get health insurance in 2014. http://ofa.bo/cQe #GetCoveredNow,,,#GetCoveredNow,450655104027615232,https://twitter.com/BarackObama/status/450655104027615232
2014-03-31 14:32:10,BarackObama,,75,241,253,"The March 31st deadline is here, and President Obama has a message to share: http://ofa.bo/pSo",,,,450641709563916290,https://twitter.com/BarackObama/status/450641709563916290
2014-03-31 13:00:13,BarackObama,,200,874,657,Today is the last day: Don't miss this chance. http://ofa.bo/qSD #GetCoveredNowpic.twitter.com/Oie7vOhYyn,,,#GetCoveredNowpic,450618568317497344,https://twitter.com/BarackObama/status/450618568317497344
2014-03-31 01:12:08,BarackObama,,291,692,1212,Don't miss your shot to chip in: http://ofa.bo/bSK pic.twitter.com/bVLRn8PPKw,,,,450440374536794112,https://twitter.com/BarackObama/status/450440374536794112
2014-03-30 23:48:29,BarackObama,,161,402,482,Some members of Congress still don't want to talk about climate change. Help change the conversation: http://ofa.bo/dQM,,,,450419320812601345,https://twitter.com/BarackObama/status/450419320812601345
2014-03-30 22:35:26,BarackObama,,74,306,291,Don’t put it off any longer: #GetCoveredNow. http://ofa.bo/sSZ The deadline is March 31st.,,,#GetCoveredNow,450400938311041024,https://twitter.com/BarackObama/status/450400938311041024
2014-03-30 21:15:54,BarackObama,,105,184,310,Ready to make 2014 a year of action? Say you're in: http://ofa.bo/dQL,,,,450380922324414464,https://twitter.com/BarackObama/status/450380922324414464
2014-03-30 20:04:11,BarackObama,,66,244,304,Getting health insurance could be easier than you think. But don't wait—enroll by March 31st. http://ofa.bo/cQO #GetCoveredNow,,,#GetCoveredNow,450362874913755136,https://twitter.com/BarackObama/status/450362874913755136
2014-03-30 19:00:20,BarackObama,,60,133,262,Time is running out to help make a difference this quarter. Chip in and make your voice heard: http://ofa.bo/iRs,,,,450346805255892992,https://twitter.com/BarackObama/status/450346805255892992
2014-03-30 17:44:41,BarackObama,,135,340,314,Still haven't bought health insurance? You only have until March 31st: http://ofa.bo/rRY #GetCoveredNow,,,#GetCoveredNow,450327768954204160,https://twitter.com/BarackObama/status/450327768954204160
2014-03-30 16:30:56,BarackObama,,181,494,465,The other side is still spending millions to spread scare tactics. Fight back: http://ofa.bo/cQE pic.twitter.com/IYESs58TuU,,,,450309209058312192,https://twitter.com/BarackObama/status/450309209058312192
2014-03-30 15:21:06,BarackObama,,84,237,279,Add this one thing to your to-do list today: #GetCoveredNow. Enrollment ends March 31st: http://ofa.bo/sSN,,,#GetCoveredNow,450291634240892928,https://twitter.com/BarackObama/status/450291634240892928
2014-03-30 14:18:49,BarackObama,,100,211,337,Stand up for the issues you believe in. It's the last day to chip in before the deadline: http://ofa.bo/fSP,,,,450275962651807744,https://twitter.com/BarackObama/status/450275962651807744
2014-03-29 21:27:18,BarackObama,,108,142,262,Chip in and see your name on the @OFA Donor Wall. Don't miss it: http://ofa.bo/hR6,,@OFA,,450021403618996224,https://twitter.com/BarackObama/status/450021403618996224
2014-03-29 20:27:09,BarackObama,,121,407,479,The #CostOfInaction on immigration reform? More than $10 billion: http://ofa.bo/iRf pic.twitter.com/XqHhJEUNDr,,,#CostOfInaction,450006267793133568,https://twitter.com/BarackObama/status/450006267793133568
2014-03-29 19:51:06,BarackObama,,122,326,396,Don't take the risk of getting injured without insurance: http://ofa.bo/rRI #GetCoveredNowpic.twitter.com/FHzA7ebfgU,,,#GetCoveredNowpic,449997192636289024,https://twitter.com/BarackObama/status/449997192636289024
2014-03-29 19:12:18,BarackObama,,64,195,433,Get your name on the @OFA Donor Wall before it's too late: http://ofa.bo/eQO pic.twitter.com/ZX5P7LD3Eg,,@OFA,,449987428124594176,https://twitter.com/BarackObama/status/449987428124594176
2014-03-29 18:07:21,BarackObama,,60,159,312,"""This one's easy."" —President Obama http://ofa.bo/dPn #GetCoveredNow",,,#GetCoveredNow,449971084582871040,https://twitter.com/BarackObama/status/449971084582871040
2014-03-29 17:31:50,BarackObama,,66,168,246,"Want to help spread the word about health care, but don't have time on your calendar? Chip in instead: http://ofa.bo/hQv",,,,449962146122964992,https://twitter.com/BarackObama/status/449962146122964992
2014-03-29 16:54:05,BarackObama,,89,447,519,Avoid thousands of dollars worth of medical bills— #GetCoveredNow: http://ofa.bo/gPy pic.twitter.com/XbZhcl5Ph5,,,#GetCoveredNow,449952648939061248,https://twitter.com/BarackObama/status/449952648939061248
2014-03-29 15:36:03,BarackObama,,75,196,294,It's crunch time. Do your part to keep the momentum going on the issues that matter to you: http://ofa.bo/pRc,,,,449933007613202433,https://twitter.com/BarackObama/status/449933007613202433
2014-03-29 14:47:13,BarackObama,,75,208,312,Watch: President Obama has a special message for you. http://ofa.bo/aQu,,,,449920720932331520,https://twitter.com/BarackObama/status/449920720932331520
2014-03-29 00:08:44,BarackObama,,46,103,248,"Meet Sara, an @OFA Fellow and grassroots organizing superstar: http://ofa.bo/sRh",,@OFA,,449699641324355584,https://twitter.com/BarackObama/status/449699641324355584
2014-03-28 23:36:00,BarackObama,,89,206,293,"Congress may be stalling on immigration reform, but you can fight back: http://ofa.bo/iQp #CostOfInaction",,,#CostOfInaction,449691403933605889,https://twitter.com/BarackObama/status/449691403933605889
2014-03-28 22:49:04,BarackObama,,86,248,298,Want to make sure friends and family get insurance before the deadline? Here are some tweets to help: http://ofa.bo/bRM #GetCoveredNow,,,#GetCoveredNow,449679595206610946,https://twitter.com/BarackObama/status/449679595206610946
2014-03-28 21:31:48,BarackObama,,89,355,439,"""I have to thank Obamacare for saving my life."" Read these five stories about why people are getting covered: http://ofa.bo/qQt",,,,449660148689027072,https://twitter.com/BarackObama/status/449660148689027072
2014-03-28 20:51:01,BarackObama,,107,397,434,Climate change is a real and man-made problem—be a part of the solution: http://ofa.bo/sRX #ActOnClimate,,,#ActOnClimate,449649887060049920,https://twitter.com/BarackObama/status/449649887060049920
2014-03-28 19:59:45,BarackObama,,246,758,777,"A broken arm could cost $7,000 without insurance. Don't take that chance: http://ofa.bo/rQY #GetCoveredNowpic.twitter.com/TJCXJ2ZEjS",,,#GetCoveredNowpic,449636985510965249,https://twitter.com/BarackObama/status/449636985510965249
2014-03-28 18:39:56,BarackObama,,88,468,384,Friends don't let friends miss the deadline for health insurance enrollment. Spread the word: #GetCoveredNow http://ofa.bo/gP5,,,#GetCoveredNow,449616898292846592,https://twitter.com/BarackObama/status/449616898292846592
2014-03-28 17:39:49,BarackObama,,120,359,440,Change doesn't happen on accident... http://ofa.bo/qQO,,,,449601769673203712,https://twitter.com/BarackObama/status/449601769673203712
2014-03-28 16:57:51,BarackObama,,132,382,736,OFA is building something—and you're going to want to be a part of it. http://ofa.bo/pQY pic.twitter.com/YNn9rTOoc0,,,,449591206490554368,https://twitter.com/BarackObama/status/449591206490554368
2014-03-28 15:45:08,BarackObama,,114,479,510,DEADLINE: Only three days left. #GetCoveredNow http://ofa.bo/iQQ pic.twitter.com/nVaslxW6i1,,,#GetCoveredNow,449572905890750464,https://twitter.com/BarackObama/status/449572905890750464
2014-03-28 14:26:27,BarackObama,,84,256,310,Only three days left to spread the word about health care. Can't help out on the ground? You can still chip in: http://ofa.bo/sQh,,,,449553108285526016,https://twitter.com/BarackObama/status/449553108285526016
2014-03-27 22:05:55,BarackObama,,171,337,366,There are only 4 days left to tell your friends and family why they should #GetCoveredNow: http://ofa.bo/eP6,,,#GetCoveredNow,449306348426375168,https://twitter.com/BarackObama/status/449306348426375168
2014-03-27 21:07:37,BarackObama,,127,317,407,Getting the word out about the March 31st enrollment deadline is important for all kinds of reasons: http://ofa.bo/gOf,,,,449291675962454017,https://twitter.com/BarackObama/status/449291675962454017
2014-03-27 20:10:18,BarackObama,,178,231,322,"Even if you can't volunteer, you can still pitch in $5 to help spread the word about the health care deadline: http://ofa.bo/pQ6",,,,449277252254318592,https://twitter.com/BarackObama/status/449277252254318592
2014-03-27 19:02:26,BarackObama,,226,790,893,Six million Americans and counting. #GetCoveredNowpic.twitter.com/rRCwhqTowg,,,#GetCoveredNowpic,449260170900549632,https://twitter.com/BarackObama/status/449260170900549632
2014-03-27 18:07:02,BarackObama,,210,351,415,FACT: Nearly 6 in 10 uninsured Americans could get insurance for $100 or less a month. #ACAWorks #GetCoveredNow,,,#ACAWorks #GetCoveredNow,449246228648181760,https://twitter.com/BarackObama/status/449246228648181760
2014-03-27 17:19:56,BarackObama,,155,474,613,Health insurance can save you thousands of dollars in medical bills. http://ofa.bo/hPP #GetCoveredNowpic.twitter.com/awSQKa4P3A,,,#GetCoveredNowpic,449234374572003328,https://twitter.com/BarackObama/status/449234374572003328
2014-03-27 16:43:43,BarackObama,,241,672,774,"""Being sick is not doing something wrong. Everyone deserves health care."" http://ofa.bo/qPi #ThisIsWhy #GetCoveredNow",,,#ThisIsWhy #GetCoveredNow,449225262987624448,https://twitter.com/BarackObama/status/449225262987624448
2014-03-27 16:00:43,BarackObama,,150,759,409,Retweet to let your friends and families know: The March 31st deadline is coming. #GetCoveredNow,,,#GetCoveredNow,449214441888825344,https://twitter.com/BarackObama/status/449214441888825344
2014-03-27 14:30:57,BarackObama,,147,192,335,Help make change happen—chip in $5: http://ofa.bo/qPg,,,,449191851661078528,https://twitter.com/BarackObama/status/449191851661078528
2014-03-26 22:21:40,BarackObama,,225,261,464,Don't miss your chance to be a part of this: http://ofa.bo/gO6,,,,448947921522659328,https://twitter.com/BarackObama/status/448947921522659328
2014-03-26 21:37:43,BarackObama,,96,684,1029,"""You're awesome. Live like it."" Thanks for reminding us, @iamkidpresident. #TheKidsNeedToKnow http://ofa.bo/gO4",,@iamkidpresident,#TheKidsNeedToKnow,448936862594248704,https://twitter.com/BarackObama/status/448936862594248704
2014-03-26 20:13:46,BarackObama,,126,207,369,It's the grand opening of @OFA's store—use the code LAUNCH5 for $5 off purchases $35 or more: http://ofa.bo/jO7 pic.twitter.com/hIXIlUWLAe,,@OFA,,448915736962945024,https://twitter.com/BarackObama/status/448915736962945024
2014-03-26 19:22:19,BarackObama,,179,404,499,"Read this: ""The Affordable Care Act Is Working"" http://ofa.bo/rP8 #GetCoveredNow",,,#GetCoveredNow,448902786709610496,https://twitter.com/BarackObama/status/448902786709610496
2014-03-26 18:36:23,BarackObama,,155,299,437,"You have until March 31st to enroll in affordable, quality health insurance on the new marketplace: http://ofa.bo/tOS",,,,448891228801597440,https://twitter.com/BarackObama/status/448891228801597440
2014-03-26 16:41:34,BarackObama,,212,674,890,"""Today, I applaud the efforts of Democrats in the House to give immigration reform the yes-or-no vote it deserves."" —President Obama",,,,448862331871563776,https://twitter.com/BarackObama/status/448862331871563776
2014-03-26 16:28:48,BarackObama,,127,408,604,DEADLINE: March 31st http://ofa.bo/fPh #GetCoveredNow,,,#GetCoveredNow,448859121731653632,https://twitter.com/BarackObama/status/448859121731653632
2014-03-26 15:30:57,BarackObama,,131,290,444,Chip in to fight the #CostOfInaction: http://ofa.bo/sPV pic.twitter.com/O3IfV5vecP,,,#CostOfInaction,448844564044869632,https://twitter.com/BarackObama/status/448844564044869632
2014-03-25 22:09:07,BarackObama,,369,521,641,You can help make a difference on the issues that matter to you: http://ofa.bo/rOQ,,,,448582375191379969,https://twitter.com/BarackObama/status/448582375191379969
2014-03-25 19:03:58,BarackObama,,227,305,419,You have less than a week left—time to #GetCoveredNow: http://ofa.bo/bOq #FOMO,,,#GetCoveredNow #FOMO,448535781871599616,https://twitter.com/BarackObama/status/448535781871599616
2014-03-25 16:57:18,BarackObama,,150,343,404,The #CostOfInaction on immigration reform is more than $10 billion. Chip in to fight back: http://ofa.bo/fOY,,,#CostOfInaction,448503903379021825,https://twitter.com/BarackObama/status/448503903379021825
2014-03-25 15:02:53,BarackObama,,173,268,382,Chip in and be part of a movement organizing for change: http://ofa.bo/qOe,,,,448475110207684609,https://twitter.com/BarackObama/status/448475110207684609
2014-03-24 23:43:19,BarackObama,,242,237,482,When bad luck strikes... http://ofa.bo/fNk #GetCoveredNow,,,#GetCoveredNow,448243696530489344,https://twitter.com/BarackObama/status/448243696530489344
2014-03-24 22:23:07,BarackObama,,167,264,444,Join millions who have already made their voices heard: http://ofa.bo/cM1,,,,448223510502989824,https://twitter.com/BarackObama/status/448223510502989824
2014-03-24 21:37:08,BarackObama,,171,380,427,We're one week away from the final 2014 enrollment deadline for health coverage. #GetCoveredNow: http://ofa.bo/iNM,,,#GetCoveredNow,448211941735948288,https://twitter.com/BarackObama/status/448211941735948288
2014-03-24 21:06:24,BarackObama,,197,446,497,Nearly 60% of uninsured Americans could get covered for $100/month or less: http://ofa.bo/rNa #100Challengepic.twitter.com/KprDwTqVoB,,,#100Challengepic,448204205296062464,https://twitter.com/BarackObama/status/448204205296062464
2014-03-24 19:53:57,BarackObama,,180,258,410,Getting covered doesn't have to break your bank account. Take the #100Challenge and see for yourself: http://ofa.bo/eMv,,,#100Challenge,448185974112006145,https://twitter.com/BarackObama/status/448185974112006145
2014-03-24 17:53:29,BarackObama,,150,296,420,Ready to take the #100Challenge? http://ofa.bo/gMJ pic.twitter.com/etbHLZXR1g,,,#100Challenge,448155655946248193,https://twitter.com/BarackObama/status/448155655946248193
2014-03-24 16:24:42,BarackObama,,176,359,345,Help spread these stories of folks who have gotten covered for less than $100/month: http://ofa.bo/hNJ #100Challenge,,,#100Challenge,448133315229257728,https://twitter.com/BarackObama/status/448133315229257728
2014-03-24 14:34:07,BarackObama,,148,426,376,The #CostOfInaction on immigration reform is nearing $10 billion. Watch in real-time how much is being lost: http://ofa.bo/hNE,,,#CostOfInaction,448105483983785984,https://twitter.com/BarackObama/status/448105483983785984
2014-03-23 22:03:41,BarackObama,,412,1113,1866,Four years later.pic.twitter.com/xWNPh5QGbD,,,,447856233681145856,https://twitter.com/BarackObama/status/447856233681145856
2014-03-23 15:26:22,BarackObama,,566,1432,2515,"Hurry, the deadline’s almost here. http://ofa.bo/iMc #GetCoveredNowpic.twitter.com/j0PQHhkT1q",,,#GetCoveredNowpic,447756244711788544,https://twitter.com/BarackObama/status/447756244711788544
2014-03-22 20:08:13,BarackObama,,252,580,602,Make sure you're covered in 2014. Check out your options today: http://ofa.bo/sMX #LastCall2014pic.twitter.com/q465ErgBTd,,,#LastCall2014pic,447464785785810944,https://twitter.com/BarackObama/status/447464785785810944
2014-03-22 18:00:43,BarackObama,,178,323,513,Get in the game and help make health care reform a success: http://ofa.bo/jLL #LastCall2014,,,#LastCall2014,447432702849871872,https://twitter.com/BarackObama/status/447432702849871872
2014-03-22 16:31:41,BarackObama,,289,1398,1503,"President Obama in his weekly address: ""A woman deserves to earn equal pay for equal work."" http://ofa.bo/sMJ",,,,447410293732155393,https://twitter.com/BarackObama/status/447410293732155393
2014-03-22 15:34:34,BarackObama,,131,353,557,"Watch: In his weekly address, President Obama discusses how raising the minimum wage will impact American women. http://ofa.bo/fMY",,,,447395920741543936,https://twitter.com/BarackObama/status/447395920741543936
2014-03-21 20:34:33,BarackObama,,257,360,459,Time’s running out: Sign up by March 31st to have health coverage in 2014. http://ofa.bo/rLw #LastCall2014,,,#LastCall2014,447109024744366080,https://twitter.com/BarackObama/status/447109024744366080
2014-03-21 19:06:55,BarackObama,,244,333,432,Lori was looking for a job for months—then Congress cut off her family's only lifeline: http://ofa.bo/gK7 #RenewUI,,,#RenewUI,447086971626979328,https://twitter.com/BarackObama/status/447086971626979328
2014-03-21 17:39:10,BarackObama,,161,224,348,Ask this business owner about how the Affordable Care Act is helping his business: http://ofa.bo/hLL #ThisIsWhy,,,#ThisIsWhy,447064888616030208,https://twitter.com/BarackObama/status/447064888616030208
2014-03-21 15:55:22,BarackObama,,142,274,317,You've got #10DaysLeft to enroll. http://ofa.bo/pLi #GetCoveredNow,,,#10DaysLeft #GetCoveredNow,447038766092267521,https://twitter.com/BarackObama/status/447038766092267521
2014-03-21 14:27:10,BarackObama,,539,2592,3597,Don't snooze: The deadline is coming up. http://ofa.bo/jKc pic.twitter.com/rsv5YSl3fI,,,,447016571492261888,https://twitter.com/BarackObama/status/447016571492261888
2014-03-20 21:52:31,BarackObama,,322,301,421,The clock is ticking—have you enrolled yet? http://ofa.bo/bLc #GetCoveredNow,,,#GetCoveredNow,446766259242143744,https://twitter.com/BarackObama/status/446766259242143744
2014-03-20 20:40:33,BarackObama,,118,273,597,"""We nag you because we love you."" — @MichelleObama on why mom wants you to #GetCoveredNow http://ofa.bo/cJO",,@MichelleObama,#GetCoveredNow,446748150041018368,https://twitter.com/BarackObama/status/446748150041018368
2014-03-20 19:32:32,BarackObama,,168,346,379,"""The deadline to get covered this year is March 31st, which is just 11 days away."" —President Obama #LastCall2014",,,#LastCall2014,446731032457265152,https://twitter.com/BarackObama/status/446731032457265152
2014-03-20 19:29:44,BarackObama,,114,788,1104,"""No woman should have to put off potentially lifesaving care because money is tight."" —President Obama #WomenSucceed",,,#WomenSucceed,446730327835148288,https://twitter.com/BarackObama/status/446730327835148288
2014-03-20 19:26:28,BarackObama,,188,1683,1536,"""We've got to make sure that every woman has the opportunities that she deserves. When a woman succeeds, America succeeds."" —President Obama",,,,446729504908906496,https://twitter.com/BarackObama/status/446729504908906496
2014-03-20 19:22:15,BarackObama,,127,1258,1145,"President Obama: Today, more women are bread winners than ever before, but they are still making less than men. #WomenSucceed",,,#WomenSucceed,446728442097049600,https://twitter.com/BarackObama/status/446728442097049600
2014-03-20 19:19:32,BarackObama,,70,500,707,"""This is a family agenda, but it starts with making sure every woman is getting a fair shot."" —President Obama #WomenSucceed",,,#WomenSucceed,446727758387765248,https://twitter.com/BarackObama/status/446727758387765248
2014-03-20 19:16:24,BarackObama,,119,890,1162,"""When women make less than men, that hurts their families."" —President Obama #WomenSucceed",,,#WomenSucceed,446726969820839936,https://twitter.com/BarackObama/status/446726969820839936
2014-03-20 19:13:20,BarackObama,,255,528,744,"""We're calling this a year of action ... I'm not going to wait for Congress."" — President Obama",,,,446726197976629249,https://twitter.com/BarackObama/status/446726197976629249
2014-03-20 19:09:54,BarackObama,,156,590,655,"""We've got to build an economy that works for everybody, not just for a few."" — President Obama #OpportunityForAll",,,#OpportunityForAll,446725334713372672,https://twitter.com/BarackObama/status/446725334713372672
2014-03-20 19:07:10,BarackObama,,144,731,1223,"""You can only pick one winning team—I have 63 colleges mad at me."" — President Obama on #MarchMadness",,,#MarchMadness,446724647942238208,https://twitter.com/BarackObama/status/446724647942238208
2014-03-20 19:01:44,BarackObama,,78,244,326,LIVE: The President is speaking about improving economic opportunity for women and working families. http://ofa.bo/pL3 #WomenSucceed,,,#WomenSucceed,446723282419466240,https://twitter.com/BarackObama/status/446723282419466240
2014-03-20 17:16:59,BarackObama,,95,186,279,A word from @JohnTheCho on the crazy stuff that goes down when you're young and reckless: http://ofa.bo/dJF #GetCoveredNow #TBT,,@JohnTheCho,#GetCoveredNow #TBT,446696920967180288,https://twitter.com/BarackObama/status/446696920967180288
2014-03-20 16:18:55,BarackObama,,84,182,272,Join in today’s health care #TBT push. Get a head start: http://ofa.bo/gJ4 #GetCoveredNow,,,#TBT #GetCoveredNow,446682304585289728,https://twitter.com/BarackObama/status/446682304585289728
2014-03-20 15:05:46,BarackObama,,176,341,397,LIVE: President Obama is delivering a statement on Ukraine. http://ofa.bo/bLF,,,,446663895759872000,https://twitter.com/BarackObama/status/446663895759872000
2014-03-19 23:24:29,BarackObama,,308,528,723,"Tomorrow, share your own #TBT ""life happens"" photos—and tell people to #GetCoveredNow.pic.twitter.com/1GUKt5W6MU",,,#TBT #GetCoveredNow,446427015768338432,https://twitter.com/BarackObama/status/446427015768338432
2014-03-19 23:10:26,BarackObama,,108,447,567,Always to the point. MT @ChicagosMayor: Because #LifeHappens. #GetCoveredNow. Deadline is 3/31pic.twitter.com/lWFpTtCdWs,,@ChicagosMayor,#LifeHappens #GetCoveredNow,446423480066519040,https://twitter.com/BarackObama/status/446423480066519040
2014-03-19 22:32:24,BarackObama,,370,1201,1670,Baracketology: President Obama knows his hoops. http://ofa.bo/fKW #MarchMadnesspic.twitter.com/chuNyR3apG,,,#MarchMadnesspic,446413910015369216,https://twitter.com/BarackObama/status/446413910015369216
2014-03-19 20:27:39,BarackObama,,91,144,283,This is what @OFA is all about: http://ofa.bo/qKT,,@OFA,,446382513435717632,https://twitter.com/BarackObama/status/446382513435717632
2014-03-19 19:26:09,BarackObama,,159,261,349,"Don't be left relying on luck—you have #12DaysLeft to get quality, affordable care: http://ofa.bo/rKD",,,#12DaysLeft,446367036961067008,https://twitter.com/BarackObama/status/446367036961067008
2014-03-19 18:19:16,BarackObama,,147,252,334,See who President Obama thinks will cut the net this year. http://ofa.bo/tJC #MarchMadness,,,#MarchMadness,446350204883591168,https://twitter.com/BarackObama/status/446350204883591168
2014-03-19 16:56:11,BarackObama,,125,164,295,Watch: You have a role to play this month. http://ofa.bo/qKJ #LastCall2014,,,#LastCall2014,446329296760868864,https://twitter.com/BarackObama/status/446329296760868864
2014-03-19 16:00:32,BarackObama,,146,177,334,“It's more affordable for me and it gives me an extra $75/month that I have in my pocket.” #ThisIsWhy http://ofa.bo/bKh,,,#ThisIsWhy,446315290276556801,https://twitter.com/BarackObama/status/446315290276556801
2014-03-19 15:11:32,BarackObama,,189,516,637,"Don't let time—and quality, affordable health insurance—pass you by. http://ofa.bo/rK5 #LastCall2014pic.twitter.com/X92zwVYQF5",,,#LastCall2014pic,446302960306245632,https://twitter.com/BarackObama/status/446302960306245632
2014-03-18 21:51:45,BarackObama,,271,322,421,Find a plan that works for you and your budget: http://ofa.bo/aJN #LastCall2014,,,#LastCall2014,446041290283552768,https://twitter.com/BarackObama/status/446041290283552768
2014-03-18 20:05:00,BarackObama,,253,842,772,The world's scientists are loud and clear— it's time to listen. http://ofa.bo/bKB #ActOnClimate,,,#ActOnClimate,446014428228497409,https://twitter.com/BarackObama/status/446014428228497409
2014-03-18 18:55:41,BarackObama,,195,424,555,"You can’t be denied coverage, regardless of your past or current health. #GetCoveredNow: http://ofa.bo/rJm",,,#GetCoveredNow,445996980410810369,https://twitter.com/BarackObama/status/445996980410810369
2014-03-18 18:00:10,BarackObama,,119,217,365,This is your chance. #GetCoveredNow: http://ofa.bo/bK9,,,#GetCoveredNow,445983009427431424,https://twitter.com/BarackObama/status/445983009427431424
2014-03-18 16:08:46,BarackObama,,326,696,1003,Five million (and counting).pic.twitter.com/ybUn8Ag5qG,,,,445954975823183872,https://twitter.com/BarackObama/status/445954975823183872
2014-03-18 14:24:08,BarackObama,,175,370,447,Quality health coverage can help keep you healthy—and is there for you when you're sick. http://ofa.bo/aJB pic.twitter.com/pEhvOjEC8f,,,,445928643026370560,https://twitter.com/BarackObama/status/445928643026370560
2014-03-18 01:36:47,BarackObama,,295,385,519,Help make sure folks have the information they need to get covered in 2014: http://ofa.bo/gHq #LastCall2014,,,#LastCall2014,445735535202426880,https://twitter.com/BarackObama/status/445735535202426880
2014-03-18 00:28:02,BarackObama,,135,400,450,"Time is running out to get covered this year, but you can still help spread the word: http://ofa.bo/aIu #LastCall2014",,,#LastCall2014,445718232863739905,https://twitter.com/BarackObama/status/445718232863739905
2014-03-17 23:24:21,BarackObama,,146,347,463,It's all hands on deck before March 31st. Help finish this fight: http://ofa.bo/qJg #LastCall2014,,,#LastCall2014,445702207782920192,https://twitter.com/BarackObama/status/445702207782920192
2014-03-17 22:12:42,BarackObama,,119,260,380,Here's an important way you can be part of the fight for health care: http://ofa.bo/jIG #LastCall2014,,,#LastCall2014,445684173324288000,https://twitter.com/BarackObama/status/445684173324288000
2014-03-17 21:15:45,BarackObama,,128,405,432,The time left to get covered is slipping away. Don't miss out: http://ofa.bo/sJN #14DaysLeftpic.twitter.com/moxtMee6EJ,,,#14DaysLeftpic,445669844503912448,https://twitter.com/BarackObama/status/445669844503912448
2014-03-17 20:12:05,BarackObama,,153,651,447,Get tweeting: Let people know they only have #14DaysLeft to get covered in 2014. http://ofa.bo/bJh,,,#14DaysLeft,445653819167232000,https://twitter.com/BarackObama/status/445653819167232000
2014-03-17 18:44:38,BarackObama,,106,140,312,Watch: Keegan found the freedom to start his own business. http://ofa.bo/iIi #ThisIsWhy #14DaysLeft,,,#ThisIsWhy #14DaysLeft,445631812342394880,https://twitter.com/BarackObama/status/445631812342394880
2014-03-17 17:42:57,BarackObama,,137,285,363,You have #14DaysLeft to join your friends and get covered. Don't be left out: http://ofa.bo/eII,,,#14DaysLeft,445616291974356992,https://twitter.com/BarackObama/status/445616291974356992
2014-03-17 16:54:56,BarackObama,,143,927,515,Retweet to spread the word: There are only #14DaysLeft to get covered in 2014.,,,#14DaysLeft,445604207995797505,https://twitter.com/BarackObama/status/445604207995797505
2014-03-17 14:45:26,BarackObama,,228,374,468,LIVE: President Obama is delivering a statement on Ukraine. http://ofa.bo/dHK,,,,445571616593149952,https://twitter.com/BarackObama/status/445571616593149952
2014-03-16 18:12:12,BarackObama,,341,341,493,"If you were thinking about chipping in for the final health care push, now's the time: http://ofa.bo/aI9 #LastCall2014",,,#LastCall2014,445261264294400000,https://twitter.com/BarackObama/status/445261264294400000
2014-03-16 16:35:36,BarackObama,,185,314,407,DEADLINE: http://ofa.bo/bJ4 #GetCoveredNow,,,#GetCoveredNow,445236954385235968,https://twitter.com/BarackObama/status/445236954385235968
